CollectorNm,RespondentID,CollectorID,StartDate,EndDate,IPAddress,EmailAddress,FirstName,LastName,CustomData1,IDNumber,q0002_0001_0001,q0002_0001_0002,q0002_0001_0003,q0003_0001_0001,q0003_0001_0002,q0003_0001_0003,q0004,Gender,q0006,q0007,q0008,q0009_0001,q0009_0002,q0009_0003,q0009_0004,q0009_0005,q0009_0006,q0009_other,q0010,q0010_other,q0011_0001,q0012_0001,q0013_0001,q0014_0001,q0015_0001,q0016_0001,q0017_0001,q0018_0001,q0019_0001,q0020_0001,q0021_0001,q0022_0001,q0023_0001,q0024_0001,q0025_0001,q0026_0001,q0027_0001,q0028_0001,q0029_0001,q0030_0001,count_total
Web Link 1,5387987929,94860628,06/26/2017 07:45:05,06/26/2017 07:49:14,66.87.129.27, , , , ,119008,06,26,2017,11,28,2004,12,Female,8,23430,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5427763877,94860628,09/14/2017 04:40:33,09/14/2017 04:42:51,70.174.114.209, , , , ,119027,09,14,2017,05,14,2008,9,Female,3,23664,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5430905732,94860628,09/21/2017 02:09:12,09/21/2017 02:11:42,70.174.114.209, , , , ,119040,09,21,2017,03,19,2011,6,Male,K,23701,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5432868490,94860628,09/26/2017 08:26:13,09/26/2017 08:29:01,216.54.120.89, , , , ,119060,09,26,2017,09,29,2006,10,Female,4,23455,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,1
Web Link 1,5432870390,94860628,09/26/2017 08:29:23,09/26/2017 08:33:30,216.54.120.89, , , , ,119061,09,26,2017,07,13,2009,7,Male,1,23455,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,1
Web Link 1,5433551056,94860628,09/27/2017 12:14:18,09/27/2017 12:16:16,216.54.120.89, , , , ,119038,09,27,2017,07,19,2009,8,Female,2,23701,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5437752189,94860628,10/06/2017 09:45:00,10/06/2017 09:54:46,71.254.10.95, , , , ,193021,10,06,2017,06,29,2009,9,Male,2,04740,No, , , , ,White,Other (please specify),not sure,No,not sure,Frequently,Always,Frequently,Always,Always,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5437759244,94860628,10/06/2017 10:03:17,10/18/2017 11:18:49,71.254.10.95, , , , ,193020,10,06,2017,05,31,2006,11,Female,6,04740,No, , , , ,White, , ,No, ,Frequently,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5437762318,94860628,10/06/2017 10:10:08,10/06/2017 10:13:14,71.254.10.95, , , , ,193024,10,06,2017,09,02,2005,12,Male,6,04740,No, , , , ,White, , ,No, ,Frequently,Frequently,Frequently,Always,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5437766256,94860628,10/06/2017 10:18:07,10/06/2017 10:21:04,71.254.10.95, , , , ,193023,10,06,2017,02,25,2012,5,Male,K,04740,No, , , , ,White, , ,No,not sure,Frequently,Frequently,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5437768562,94860628,10/06/2017 10:22:41,10/06/2017 10:35:13,71.254.10.95, , , , ,193018,10,06,2017,03,16,2006,11,Male,6,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5437770933,94860628,10/06/2017 10:25:20,11/02/2017 07:20:13,71.254.10.95, , , , ,193019,10,06,2017,06,08,2009,8,Male,3,04740,No, , , , ,White, , ,Yes,poor fine motor skills,Frequently,Frequently,Occasionally,Always,Frequently,Frequently,Frequently,Never,Frequently,Occasionally,Never,Occasionally,Never,Never,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,1
Web Link 1,5437773471,94860628,10/06/2017 10:31:02,10/06/2017 10:34:29,71.254.10.95, , , , ,193015,10,06,2017,11,30,2010,6,Male,1,04740,No, , , , ,White, , ,No,not sure,Occasionally,Frequently,Occasionally,Always,Frequently,Frequently,Frequently,Never,Occasionally,Never,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5437775498,94860628,10/06/2017 10:35:08,10/06/2017 10:38:31,71.254.10.95, , , , ,193016,10,06,2017,10,20,2005,11,Female,6,04740,No, , , , ,White, , ,No, ,Frequently,Frequently,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5437777933,94860628,10/06/2017 10:39:10,10/06/2017 10:43:04,71.254.10.95, , , , ,193017,10,06,2017,04,08,2008,9,Male,4,04740,No, , , , ,White, , ,No,not sure,Occasionally,Frequently,Occasionally,Always,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5437780304,94860628,10/06/2017 10:43:48,10/06/2017 10:47:13,71.254.10.95, , , , ,193022,10,06,2017,05,07,2011,6,Male,1,04740,No, , , , ,White, , ,No, ,Frequently,Always,Frequently,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5439513181,94860628,10/10/2017 03:35:53,10/10/2017 03:39:42,71.254.15.82, , , , ,193023,10,10,2017,02,25,2012,5,Male,K,04740,No, , , , ,White, , ,No,not sure,Always,Frequently,Frequently,Always,Always,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,1
Web Link 1,5447702277,94860628,10/29/2017 03:31:09,10/29/2017 03:34:51,71.254.15.82, , , , ,193025,10,29,2017,04,15,2009,8,Male,3,04740,No, , , , ,White, , ,No, ,Frequently,Always,Always,Always,Always,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,1
Web Link 1,5447703387,94860628,10/29/2017 03:35:59,10/29/2017 03:39:42,71.254.15.82, , , , ,193026,10,29,2017,10,11,2006,11,Male,5,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,1
Web Link 1,5453179690,94860628,11/10/2017 11:14:01,11/13/2017 07:15:55,70.16.194.12, , , , ,193068,10,10,2017,07,10,2008,9,Female,3,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,1
Web Link 1,5453181632,94860628,11/10/2017 11:19:03,11/10/2017 11:22:17,70.16.194.12, , , , ,193070,10,10,2017,05,18,2006,11,Female,6,04740,No, , , , ,White, , ,No,not sure,Always,Always,Always,Always,Always,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,1
Web Link 1,5453183262,94860628,11/10/2017 11:22:39,11/10/2017 11:25:32,70.16.194.12, , , , ,193069,11,10,2017,06,26,2006,11,Female,6,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,1
Web Link 1,5453866083,94860628,11/12/2017 08:03:10,11/12/2017 08:05:41,47.42.84.63, , , , ,182038,11,12,2017,04,06,2009,8,Female,2,76049,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5453866444,94860628,11/12/2017 08:05:48,11/12/2017 08:08:01,47.42.84.63, , , , ,182039,11,12,2017,09,08,2010,7,Female,2,76049,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5453867148,94860628,11/12/2017 08:08:10,11/12/2017 08:11:33,47.42.84.63, , , , ,182055,11,12,2017,01,05,2008,9,Female,4,76049,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5453867537,94860628,11/12/2017 08:11:40,11/12/2017 08:13:51,47.42.84.63, , , , ,182056,11,12,2017,09,26,2011,6,Female,K,76049,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Always,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5488603570,94860628,02/11/2018 01:35:36,02/11/2018 01:40:37,70.174.114.209, , , , ,119122,02,11,2018,09,11,2012,5,Male,K,23701,No, , , , ,White, , ,No, ,Frequently,Frequently,Occasionally,Occasionally,Frequently,Always,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Never,1
Web Link 1,5493313995,94860628,02/25/2018 05:26:42,02/25/2018 05:29:31,107.196.244.187, , , , ,141254,02,25,2018,03,04,2012,5,Male,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,1
Web Link 1,5493492101,94860628,02/26/2018 07:05:16,02/26/2018 08:16:38,24.227.200.250, , , , ,141246,02,26,2018,06,01,2012,5,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Always,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5493493851,94860628,02/26/2018 07:09:14,02/26/2018 08:15:38,24.227.200.250, , , , ,141247,02,26,2018,12,28,2011,6,Male,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5493495562,94860628,02/26/2018 07:12:40,02/26/2018 08:14:49,24.227.200.250, , , , ,141248,02,26,2018,06,18,2012,5,Male,K,76708,No, , , , ,White, , ,No, ,Occasionally,Frequently,Never,Frequently,Frequently,Always,Occasionally,Frequently,Frequently,Frequently,Never,Occasionally,Occasionally,Always,Always,Always,Always,Always,Always,Always,1
Web Link 1,5493502747,94860628,02/26/2018 07:27:34,02/26/2018 08:14:01,24.227.200.250, , , , ,141249,02,26,2018,04,13,2012,5,Male,K,76708,No, , , , ,White, , ,No, ,Occasionally,Never,Occasionally,Always,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,1
Web Link 1,5493506149,94860628,02/26/2018 07:30:43,02/26/2018 08:13:15,24.227.200.250, , , , ,141250,02,26,2018,06,17,2012,5,Male,K,76708,No, , , , , ,Other (please specify),mix,No, ,Frequently,Always,Occasionally,Always,Always,Always,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Frequently,Always,Always,Frequently,Frequently,1
Web Link 1,5493508054,94860628,02/26/2018 07:38:39,02/26/2018 08:12:20,24.227.200.250, , , , ,141251,02,26,2018,04,10,2012,5,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Frequently,Frequently,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,1
Web Link 1,5493509309,94860628,02/26/2018 07:40:58,02/26/2018 08:11:35,24.227.200.250, , , , ,141252,02,26,2018,07,23,2012,5,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Always,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Never,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5493525924,94860628,02/26/2018 08:14:47,02/26/2018 08:16:32,24.227.200.250, , , , ,141253,03,26,2018,05,20,2012,5,Female,K,76708,Yes, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493527037,94860628,02/26/2018 08:16:55,02/26/2018 08:19:10,24.227.200.250, , , , ,141254,03,26,2018,03,04,2012,5,Male,K,76708,No, , , , ,White, , ,No, ,Always,Always,Frequently,Frequently,Always,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5493528244,94860628,02/26/2018 08:19:33,02/26/2018 08:21:21,24.227.200.250, , , , ,141256,02,26,2018,02,23,2012,6,Female,K,76708,Yes, , ,Black/African American, ,White,Other (please specify),mixed,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493547019,94860628,02/26/2018 08:59:16,02/26/2018 09:00:45,24.227.200.250, , , , ,141257,02,26,2018,01,16,2012,6,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493550694,94860628,02/26/2018 09:06:12,02/26/2018 09:08:39,24.227.200.250, , , , ,141258,02,26,2018,07,23,2008,9,Male,4,76708,Yes, , , , , ,Other (please specify),hispanic,No, ,Always,Always,Always,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,1
Web Link 1,5493551918,94860628,02/26/2018 09:09:12,02/26/2018 09:11:13,24.227.200.250, , , , ,141259,02,26,2018,04,29,2008,9,Female,4,76708,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Always,Frequently,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,1
Web Link 1,5493553263,94860628,02/26/2018 09:11:54,02/26/2018 09:13:29,24.227.200.250, , , , ,141260,02,26,2018,12,13,2006,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493582274,94860628,02/26/2018 10:16:08,02/26/2018 10:17:57,24.227.200.250, , , , ,141261,02,26,2018,12,29,2006,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493583513,94860628,02/26/2018 10:19:04,02/26/2018 10:20:23,24.227.200.250, , , , ,141262,02,26,2018,01,25,2007,11,Female,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493584262,94860628,02/26/2018 10:20:49,02/26/2018 10:22:07,24.227.200.250, , , , ,141263,02,26,2018,06,29,2006,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493585662,94860628,02/26/2018 10:23:34,02/26/2018 10:25:16,24.227.200.250, , , , ,141264,02,26,2018,02,26,2007,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5493588032,94860628,02/26/2018 10:28:59,02/26/2018 10:30:51,24.227.200.250, , , , ,141291,02,26,2018,02,05,2007,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5493954100,94860628,02/27/2018 08:12:18,02/27/2018 08:16:48,24.227.200.250, , , , ,141250,02,28,2018,06,17,2012,5,Male,K,76708,Yes, , , , ,White,Other (please specify),spanish,No, ,Always,Always,Occasionally,Always,Always,Frequently,Never,Occasionally,Frequently,Frequently,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,1
Web Link 1,5494048687,94860628,02/27/2018 11:59:04,02/27/2018 12:00:53,24.227.200.250, , , , ,141255,02,28,2018,11,13,2011,6,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Frequently,Frequently,Always,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,1
Web Link 1,5495475715,94860628,03/03/2018 05:48:06,03/03/2018 05:50:35,24.254.201.70, , , , ,119118,03,03,2018,02,24,2012,6,Female,K,23702,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5496648369,94860628,03/07/2018 07:05:05,03/07/2018 07:51:44,47.219.250.90, , , , ,141253,03,07,2018,05,20,2012,5,Female,K,76708,Yes, , , , ,White,Other (please specify),Spanish,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5496650530,94860628,03/07/2018 07:11:18,03/07/2018 07:13:46,47.219.250.90, , , , ,141255,03,07,2018,11,13,2011,6,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,1
Web Link 1,5507283725,94860628,04/09/2018 11:14:53,04/09/2018 11:17:15,216.54.120.89, , , , ,119125,04,09,2018,06,26,2009,8,Female,2,23704,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5508808271,94860628,04/13/2018 12:51:57,04/13/2018 12:54:31,216.54.120.67, , , , ,119119,04,13,2018,08,10,2007,10,Female,5,23703,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5517525767,94860628,05/11/2018 10:46:43,05/11/2018 10:49:37,216.54.120.67, , , , ,119126,05,11,2018,11,21,2008,9,Male,3,23701,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5526352935,94860628,06/10/2018 11:48:25,06/10/2018 11:58:04,70.174.114.209, , , , ,119124,06,10,2018,01,17,2012,6,Male,K,23661,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,1
Web Link 1,5529573296,94860628,06/21/2018 01:32:01,06/21/2018 01:34:14,216.54.120.67, , , , ,119127,06,21,2018,06,26,2006,11,Female,6,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5529574002,94860628,06/21/2018 01:34:30,06/21/2018 01:36:46,216.54.120.67, , , , ,119128,06,21,2018,09,29,2009,8,Female,3,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5529574713,94860628,06/21/2018 01:37:06,06/21/2018 01:40:11,216.54.120.67, , , , ,119129,06,21,2018,04,20,2011,7,Female,1,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,1
Web Link 1,5529575744,94860628,06/21/2018 01:40:35,06/21/2018 01:42:47,216.54.120.67, , , , ,119130,06,21,2018,01,24,2012,6,Male,K,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,1
Web Link 1,5529576570,94860628,06/21/2018 01:43:05,06/21/2018 01:45:52,216.54.120.67, , , , ,119131,06,21,2018,05,24,2007,11,Male,4,23707,No, , ,Black/African American, , , , ,No, ,Always,Frequently,Frequently,Always,Always,Frequently,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Occasionally,Never,1
Web Link 1,5529577294,94860628,06/21/2018 01:46:10,06/21/2018 01:48:12,216.54.120.67, , , , ,119132,06,21,2018,05,06,2008,10,Male,4,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5551224644,94860628,09/12/2018 09:28:00,09/12/2018 09:34:38,64.150.11.5, , , , ,294001,09,12,2018,07,04,2008,10,Male,5,60620,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5551628333,94860628,09/13/2018 06:03:46,09/13/2018 06:06:13,107.77.207.131, , , , ,294015,09,13,2018,10,10,2009,8,Female,3,60643,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5551629061,94860628,09/13/2018 06:08:27,09/13/2018 06:11:16,107.77.207.131, , , , ,294016,09,13,2018,08,25,2007,11,Female,6,60643,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5554537878,94860628,09/26/2018 06:41:34,09/26/2018 06:51:42,64.150.11.64, , , , ,294012,09,26,2018,03,28,2012,6,Female,1,60637,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5554635256,94860628,09/26/2018 12:11:11,09/26/2018 12:14:58,172.58.140.141, , , , ,294014,09,26,2018,01,26,2011,7,Female,2,60637,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,1
Web Link 1,5555785445,94860628,10/01/2018 10:47:49,10/01/2018 10:51:48,64.150.11.5, , , , ,294017,10,01,2018,08,13,2007,11,Male,6,60636,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5555786824,94860628,10/01/2018 10:52:01,10/01/2018 10:55:16,64.150.11.5, , , , ,294018,10,01,2018,11,16,2008,9,Male,4,60636,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5555787613,94860628,10/01/2018 10:55:26,10/01/2018 10:57:54,64.150.11.5, , , , ,294019,10,01,2018,12,22,2005,12,Female,7,60643,Yes, , , , , ,Other (please specify),Hispanic,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5555788499,94860628,10/01/2018 10:58:02,10/01/2018 11:00:12,64.150.11.5, , , , ,294020,10,01,2018,10,29,2008,9,Male,4,60643,Yes, , , , , ,Other (please specify),Hispanic,No, ,Always,Always,Always,Always,Always,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5556921856,94860628,10/05/2018 10:53:37,10/05/2018 11:07:33,64.150.11.5, , , , ,294013,10,05,2018,10,24,2012,5,Male,K,60637,No, , ,Black/African American, , , , ,No, ,Occasionally,Never,Occasionally,Occasionally,Occasionally,Always,Occasionally,Occasionally,Occasionally,Occasionally,Never,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,1
Web Link 1,5558596460,94860628,10/12/2018 11:36:37,10/12/2018 11:38:57,168.8.249.74, , , , ,298026,10,11,2018,10,24,2008,9,Female,4,30052,No, , ,Black/African American, , , , ,Yes,ADHD,Always,Frequently,Frequently,Always,Always,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5559478494,94860628,10/16/2018 02:01:36,10/16/2018 02:05:02,172.58.3.59, , , , ,298028,10,16,2018,03,24,2012,6,Male,K,30044,No, , ,Black/African American, , , , ,Yes,Significant developmental delay,Always,Always,Occasionally,Always,Always,Always,Always,Never,Never,Frequently,Never,Always,Always,Always,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5559910752,94860628,10/18/2018 06:38:20,10/18/2018 06:43:54,168.8.244.10, , , , ,298027,10,18,2018,03,04,2006,12,Female,7,30052,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,1
Web Link 1,5560219180,94860628,10/19/2018 09:13:46,10/19/2018 09:16:00,168.8.249.74, , , , ,298014,10,19,2018,08,06,2013,5,Female,K,30044,No, , ,Black/African American, , , , ,No, ,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Frequently,Frequently,1
Web Link 1,5560227991,94860628,10/19/2018 09:44:09,10/19/2018 09:47:07,209.175.44.62, , , , ,294022,10,19,2018,01,05,2007,11,Female,6,60805,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
