CollectorNm,RespondentID,CollectorID,StartDate,EndDate,IPAddress,EmailAddress,FirstName,LastName,CustomData1,IDNumber,q0002_0001_0001,q0002_0001_0002,q0002_0001_0003,q0003_0001_0001,q0003_0001_0002,q0003_0001_0003,q0004,Gender,q0006,q0007,q0008,q0009_0001,q0009_0002,q0009_0003,q0009_0004,q0009_0005,q0009_0006,q0009_other,q0010,q0010_other,q0011_0001,q0012_0001,q0013_0001,q0014_0001,q0015_0001,q0016_0001,q0017_0001,q0018_0001,q0019_0001,q0020_0001,q0021_0001,q0022_0001,q0023_0001,q0024_0001,q0025_0001,q0026_0001,q0027_0001,q0028_0001,q0029_0001,q0030_0001,count_total
Web Link 1,5359354752,94895166,05/16/2017 09:17:34 AM,05/16/2017 09:21:30 AM,204.186.115.14, , , , ,144047,05,16,2017,02,19,2009,8,Female,2,08865,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5360678874,94895166,05/17/2017 04:00:11 PM,04/19/2019 01:44:05 PM,97.43.7.181, , , , ,141180,05,17,2017,05,18,2011,5,Female,K,76633,Yes, , , , ,White, , ,No, ,Frequently,Frequently,Always,Frequently,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,1
Web Link 1,5360683962,94895166,05/17/2017 04:09:14 PM,04/19/2019 01:41:06 PM,97.43.7.181, , , , ,141179,05,17,2017,05,18,2011,5,Male,K,76633,Yes, , , , ,White, , ,No, ,Frequently,Frequently,Frequently,Frequently,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5360708106,94895166,05/17/2017 04:54:17 PM,04/19/2019 01:08:39 PM,24.155.14.2, , , , ,141134,05,17,2017,10,06,2005,11,Female,5,76708,No, , , , ,White, , ,No, ,Never,Always,Always,Occasionally,Never,Frequently,Occasionally,Never,Never,Never,Never,Never,Occasionally,Always,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,1
Web Link 1,5360712152,94895166,05/17/2017 05:05:03 PM,04/19/2019 01:14:51 PM,24.155.14.2, , , , ,141138,05,17,2017,04,25,2007,10,Female,4,76708,No, , , , ,White, , ,No, ,Never,Never,Never,Frequently,Never,Frequently,Never,Occasionally,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Frequently,Frequently,1
Web Link 1,5360713443,94895166,05/17/2017 05:08:14 PM,04/19/2019 01:18:32 PM,24.155.14.2, , , , ,141141,05,17,2017,04,29,2007,10,Male,4,76708,No, , , , ,White, , ,No, ,Frequently,Frequently,Frequently,Frequently,Occasionally,Always,Always,Always,Never,Never,Never,Never,Never,Always,Never,Never,Never,Occasionally,Occasionally,Frequently,1
Web Link 1,5361998983,94895166,05/19/2017 05:58:28 AM,04/19/2019 10:48:08 AM,70.174.114.209, , , , ,119005,04,05,2017,11,11,2010,6,Female,K,23455,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5362357398,94895166,05/19/2017 12:33:45 PM,04/19/2019 01:36:46 PM,24.227.200.250, , , , ,141171,05,19,2017,04,27,2011,6,Female,K,76708,No, , , , ,White, , ,No, ,Frequently,Frequently,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,1
Web Link 1,5362739004,94895166,05/20/2017 06:13:17 AM,04/19/2019 11:49:27 AM,70.174.114.209, , , , ,119068,04,10,2017,11,26,2006,10,Male,4,23701,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5362940713,94895166,05/20/2017 02:58:03 PM,05/20/2017 03:04:07 PM,70.174.114.209, , , , ,119066,04,20,2017,04,23,2007,9,Male,4,23666,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5362956837,94895166,05/20/2017 03:56:54 PM,04/19/2019 11:00:04 AM,70.174.114.209, , , , ,119065,04,20,2017,02,03,2009,8,Male,2,23666,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5365962822,94895166,05/23/2017 07:33:57 PM,04/19/2019 01:16:31 PM,107.77.196.67, , , , ,141140,05,23,2017,09,16,2008,8,Male,2,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5365965835,94895166,05/23/2017 07:40:07 PM,05/23/2017 07:42:38 PM,107.77.196.67, , , , ,141148,05,23,2017,05,27,2009,7,Female,2,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5365968523,94895166,05/23/2017 07:45:31 PM,05/23/2017 07:48:41 PM,107.77.196.67, , , , ,141146,05,23,2017,05,04,2009,8,Male,2,76708,No, , , , ,White, , ,No, ,Frequently,Frequently,Frequently,Always,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,1
Web Link 1,5366527092,94895166,05/24/2017 07:55:34 AM,05/24/2017 08:00:39 AM,204.186.115.14, , , , ,144058,05,24,2017,08,31,2009,7,Female,2,08865,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,1
Web Link 1,5370150111,94895166,05/29/2017 11:06:11 AM,04/19/2019 01:39:22 PM,107.77.200.14, , , , ,141175,05,29,2017,03,04,2009,8,Male,2,76708,No, , , , ,White, , ,No, ,Frequently,Always,Frequently,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Occasionally,Never,Never,1
Web Link 1,5371004601,94895166,05/30/2017 12:01:24 PM,04/19/2019 01:31:41 PM,107.77.200.143, , , , ,141166,05,30,2017,09,20,2008,8,Female,2,76653,No, , , , ,White, , ,No, ,Always,Always,Always,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Always,Occasionally,Never,Occasionally,Never,Never,Never,1
Web Link 1,5371277821,94895166,05/30/2017 06:55:33 PM,04/19/2019 01:44:27 PM,107.77.200.143, , , , ,141184,05,30,2017,03,24,2009,8,Female,2,76706,No, , , , ,White, , ,No, ,Occasionally,Always,Always,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,1
Web Link 1,5374448238,94895166,06/04/2017 02:47:33 PM,04/19/2019 12:46:14 PM,70.161.95.89, , , , ,119076,06,04,2017,11,03,2004,12,Male,6,23707,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Frequently,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5374950482,94895166,06/05/2017 09:23:49 AM,06/05/2017 09:28:06 AM,216.54.120.67, , , , ,119070,06,05,2017,02,20,2010,7,Female,1,23707,No, , , , ,White, , ,No, ,Always,Always,Always,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5379939885,94895166,06/12/2017 09:03:40 PM,06/12/2017 09:05:20 PM,24.155.14.2, , , , ,141136,06,12,2017,02,16,2007,10,Female,4,76708,No, , , , ,White, , ,No, ,Occasionally,Frequently,Always,Never,Occasionally,Occasionally,Frequently,Always,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,1
Web Link 1,5379940603,94895166,06/12/2017 09:05:35 PM,06/12/2017 09:08:07 PM,24.155.14.2, , , , ,141137,06,12,2017,03,24,2011,6,Female,K,76708,No, , , , ,White, , ,No, ,Frequently,Always,Frequently,Always,Frequently,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Always,Frequently,Always,Always,1
Web Link 1,5379941362,94895166,06/12/2017 09:08:50 PM,04/19/2019 01:23:40 PM,24.155.14.2, , , , ,141147,06,12,2017,09,01,2006,10,Female,5,76708,No, , , , ,White, , ,No, ,Occasionally,Frequently,Occasionally,Always,Occasionally,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,1
Web Link 1,5379942124,94895166,06/12/2017 09:10:46 PM,06/12/2017 09:12:29 PM,24.155.14.2, , , , ,141142,06,12,2017,09,29,2006,10,Male,4,76708,No, , , , ,White, , ,No, ,Never,Occasionally,Occasionally,Occasionally,Never,Never,Always,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Always,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5379942838,94895166,06/12/2017 09:13:07 PM,04/19/2019 01:21:21 PM,24.155.14.2, , , , ,141143,06,12,2017,09,30,2006,10,Female,4,76705,Yes, , , , , ,Other (please specify),Hispanic,No, ,Frequently,Occasionally,Always,Always,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Frequently,Never,1
Web Link 1,5379943868,94895166,06/12/2017 09:16:21 PM,06/12/2017 09:18:56 PM,24.155.14.2, , , , ,141145,06,12,2017,06,06,2006,11,Male,5,76708,No, , , , ,White, , ,No, ,Never,Frequently,Always,Always,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,1
Web Link 1,5388629969,94895166,06/27/2017 06:31:35 AM,04/19/2019 10:48:30 AM,216.54.120.67, , , , ,119015,06,23,2017,05,14,2005,12,Female,6,23704,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388633009,94895166,06/27/2017 06:34:03 AM,04/19/2019 10:50:43 AM,216.54.120.67, , , , ,119030,06,23,2017,12,05,2009,7,Male,1,23707,Yes, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388634538,94895166,06/27/2017 06:38:50 AM,04/19/2019 10:51:02 AM,216.54.120.67, , , , ,119031,06,23,2017,03,16,2011,6,Female,K,23707,Yes, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388636003,94895166,06/27/2017 06:41:04 AM,06/27/2017 06:42:57 AM,216.54.120.67, , , , ,119032,06,23,2017,09,09,2011,5,Female,K,23707,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388638272,94895166,06/27/2017 06:43:30 AM,06/27/2017 06:45:59 AM,216.54.120.67, , , , ,119033,06,23,2017,03,22,2010,7,Female,1,23707,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388640023,94895166,06/27/2017 06:46:26 AM,06/27/2017 06:48:49 AM,216.54.120.67, , , , ,119035,06,23,2017,09,27,2007,9,Female,4,23320,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388641602,94895166,06/27/2017 06:49:01 AM,06/27/2017 06:50:51 AM,216.54.120.67, , , , ,119036,06,23,2017,07,08,2009,7,Female,2,23320,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5388643015,94895166,06/27/2017 06:51:09 AM,06/27/2017 06:52:48 AM,216.54.120.67, , , , ,119051,06,23,2017,06,30,2007,9,Female,3,23707,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5389747310,94895166,06/28/2017 06:00:40 PM,06/28/2017 06:03:34 PM,108.11.161.4, , , , ,119008,06,28,2017,11,28,2004,12,Female,8,23430,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Always,Never,Occasionally,Never,Never,Occasionally,Never,1
Web Link 1,5391286454,94895166,07/01/2017 08:30:05 AM,04/19/2019 01:21:39 PM,72.48.208.48, , , , ,141144,06,29,2017,05,16,2006,11,Female,5,76708,Yes, , , , ,White, , ,No, ,Never,Occasionally,Occasionally,Occasionally,Never,Never,Frequently,Never,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Frequently,Never,Never,Frequently,Frequently,1
Web Link 1,5391288265,94895166,07/01/2017 08:33:51 AM,04/19/2019 01:37:29 PM,72.48.208.48, , , , ,141172,06,29,2017,07,09,2007,9,Female,4,76708,No, , , , ,White, , ,No, ,Occasionally,Occasionally,Frequently,Always,Always,Occasionally,Never,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,1
Web Link 1,5427762793,94895166,09/14/2017 04:36:26 PM,04/19/2019 10:48:36 AM,70.174.114.209, , , , ,119027,09,14,2017,05,14,2008,9,Female,3,23664,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5430900417,94895166,09/21/2017 01:56:22 PM,09/21/2017 02:01:22 PM,70.174.114.209, , , , ,119040,09,21,2017,03,19,2011,6,Male,K,23701,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5433556506,94895166,09/27/2017 12:24:09 PM,09/27/2017 12:26:16 PM,216.54.120.89, , , , ,119038,09,27,2017,07,19,2009,8,Female,2,23701,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5438080468,94895166,10/07/2017 07:16:15 AM,10/07/2017 07:22:17 AM,72.169.80.102, , , , ,193025,10,07,2017,04,15,2009,8,Male,3,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5438783932,94895166,10/09/2017 09:01:31 AM,10/09/2017 09:10:08 AM,169.244.31.34, , , , ,193015,10,09,2017,11,30,2010,6,Male,1,04758,No, , , , ,White, , ,No, ,Always,Frequently,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439417365,94895166,10/10/2017 12:10:55 PM,10/10/2017 12:14:37 PM,169.244.31.34, , , , ,193016,10,10,2017,10,20,2005,11,Female,6,04758,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439419614,94895166,10/10/2017 12:15:05 PM,10/10/2017 12:17:36 PM,169.244.31.34, , , , ,193017,10,10,2017,04,08,2008,9,Male,4,04758,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439421858,94895166,10/10/2017 12:18:45 PM,11/02/2017 07:22:34 AM,169.244.31.34, , , , ,193019,10,10,2017,06,08,2009,8,Male,3,04740,No, , , , ,White, , ,No, ,Always,Frequently,Always,Always,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439424419,94895166,10/10/2017 12:21:59 PM,04/22/2019 07:52:25 AM,169.244.31.34, , , , ,193018,10,10,2017,03,16,2006,11,Male,6,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439426225,94895166,10/10/2017 12:26:45 PM,10/10/2017 12:28:33 PM,169.244.31.34, , , , ,193020,10,10,2017,05,31,2006,11,Female,6,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439427419,94895166,10/10/2017 12:28:59 PM,10/10/2017 12:30:42 PM,169.244.31.34, , , , ,193021,10,10,2017,06,29,2009,8,Male,3,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5439428546,94895166,10/10/2017 12:31:09 PM,10/10/2017 12:32:54 PM,169.244.31.34, , , , ,193022,10,10,2017,05,07,2011,6,Male,1,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5440054530,94895166,10/11/2017 03:47:22 PM,10/11/2017 03:51:11 PM,72.169.80.113, , , , ,193026,10,11,2017,10,11,2006,11,Male,5,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5440055775,94895166,10/11/2017 03:52:37 PM,10/11/2017 03:54:32 PM,72.169.80.113, , , , ,193023,10,11,2017,02,25,2012,5,Male,K,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5440056673,94895166,10/11/2017 03:55:19 PM,10/11/2017 03:57:26 PM,72.169.80.113, , , , ,193024,10,11,2017,09,02,2005,12,Male,6,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5444623451,94895166,10/22/2017 05:45:47 PM,10/24/2017 10:27:08 AM,47.188.197.103, , , , ,189058,10,22,2017,07,15,2009,8,Male,3,76247,No, , , , ,White, , ,No, ,Always,Always,Always,Frequently,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Always,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5445013245,94895166,10/23/2017 11:37:36 AM,10/23/2017 11:41:05 AM,208.84.138.92, , , , ,189051,10,23,2017,04,14,2011,6,Female,1,76209,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,1
Web Link 1,5448445657,94895166,10/31/2017 06:38:07 AM,04/22/2019 07:48:28 AM,71.53.85.194, , , , ,189062,10,31,2017,06,09,2008,9,Female,4,76210,Yes, , , , , ,Other (please specify),Mexican/Colombian,Yes,Anxiety,Always,Always,Always,Always,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5449667890,94895166,11/02/2017 01:51:10 PM,11/02/2017 01:54:05 PM,208.84.138.92, , , , ,189064,11,02,2017,02,14,2012,5,Female,K,76209,No, , , , ,White, , ,No, ,Always,Always,Always,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5453827013,94895166,11/12/2017 04:51:46 PM,11/12/2017 04:54:32 PM,169.244.31.34, , , , ,193069,11,12,2017,06,26,2006,11,Female,6,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5453827606,94895166,11/12/2017 04:55:12 PM,11/12/2017 04:57:02 PM,169.244.31.34, , , , ,193068,11,12,2017,07,10,2008,9,Female,3,04740,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5453863191,94895166,11/12/2017 07:47:00 PM,11/12/2017 07:49:40 PM,47.42.84.63, , , , ,182038,11,12,2017,04,06,2009,8,Female,3,76049,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,1
Web Link 1,5453864164,94895166,11/12/2017 07:52:42 PM,11/12/2017 07:54:42 PM,47.42.84.63, , , , ,182039,11,12,2017,09,08,2010,7,Female,2,76049,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,1
Web Link 1,5453864666,94895166,11/12/2017 07:55:40 PM,11/12/2017 07:57:29 PM,47.42.84.63, , , , ,182054,11,12,2017,07,21,2010,7,Female,2,76048,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5453865157,94895166,11/12/2017 07:57:37 PM,11/12/2017 07:59:54 PM,47.42.84.63, , , , ,182055,11,12,2017,01,05,2008,9,Female,4,76049,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5453865573,94895166,11/12/2017 08:00:03 PM,11/12/2017 08:02:36 PM,47.42.84.63, , , , ,182056,11,12,2017,09,26,2011,6,Female,K,76049,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,1
Web Link 1,5455791923,94895166,11/16/2017 11:26:55 AM,11/16/2017 11:30:13 AM,169.244.31.34, , , , ,193070,11,16,2017,05,18,2006,11,Female,6,04786,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5488605798,94895166,02/11/2018 01:49:00 PM,02/11/2018 01:51:35 PM,70.174.114.209, , , , ,119122,02,11,2018,09,11,2012,5,Male,K,23701,No, , , , ,White, , ,No, ,Frequently,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,1
Web Link 1,5494385629,94895166,02/28/2018 09:34:51 AM,04/19/2019 01:59:00 PM,24.227.200.250, , , , ,141291,02,28,2018,02,05,2007,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Frequently,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494387354,94895166,02/28/2018 09:39:37 AM,04/19/2019 01:57:48 PM,24.227.200.250, , , , ,141264,02,28,2018,02,26,2007,11,Male,5,76708,No, , , , ,White, , ,No, ,Occasionally,Occasionally,Frequently,Frequently,Never,Occasionally,Never,Frequently,Never,Never,Frequently,Never,Never,Never,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494388763,94895166,02/28/2018 09:42:59 AM,04/19/2019 01:57:28 PM,24.227.200.250, , , , ,141263,02,28,2018,06,29,2006,11,Male,5,76689,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5494389748,94895166,02/28/2018 09:45:22 AM,04/19/2019 01:56:53 PM,24.227.200.250, , , , ,141262,02,28,2018,01,25,2007,11,Female,5,76708,No, , , , ,White, , ,No, ,Always,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,1
Web Link 1,5494392733,94895166,02/28/2018 09:53:09 AM,02/28/2018 09:55:09 AM,24.227.200.250, , , , ,141261,02,28,2018,12,29,2006,11,Male,5,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Frequently,Never,Frequently,Never,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494393742,94895166,02/28/2018 09:55:41 AM,02/28/2018 09:57:48 AM,24.227.200.250, , , , ,141260,02,28,2018,12,13,2006,11,Male,5,76705,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494394938,94895166,02/28/2018 09:58:10 AM,04/19/2019 01:56:08 PM,24.227.200.250, , , , ,141259,02,28,2018,04,29,2008,9,Female,4,76708,Yes, , , , ,White, , ,No, ,Always,Occasionally,Always,Always,Occasionally,Never,Frequently,Never,Never,Never,Frequently,Never,Occasionally,Never,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,1
Web Link 1,5494396069,94895166,02/28/2018 10:01:12 AM,04/19/2019 01:55:12 PM,24.227.200.250, , , , ,141258,02,28,2018,07,23,2008,9,Male,4,76712,No, ,Asian, , , , , ,No, ,Always,Always,Always,Always,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5494397161,94895166,02/28/2018 10:03:57 AM,04/19/2019 01:53:19 PM,24.227.200.250, , , , ,141257,02,28,2018,01,16,2012,6,Female,K,76706,No, , , , ,White, , ,No, ,Always,Always,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494398385,94895166,02/28/2018 10:06:30 AM,04/19/2019 01:53:00 PM,24.227.200.250, , , , ,141256,02,28,2018,02,23,2012,6,Female,K,76712,No, ,Asian, , , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494400223,94895166,02/28/2018 10:09:34 AM,04/19/2019 01:51:07 PM,24.227.200.250, , , , ,141255,02,28,2018,11,13,2011,6,Female,K,76708,Yes, , , , ,White, , ,No, ,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
