IDNumber,data,Age,Gender,Ethnicity,Region,q0012,q0013,q0015,q0016,q0017,q0020,q0021,q0023,q0024,q0025,q0027,q0028,q0030,q0031,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0042,q0045,q0046,q0047,q0049,q0050,q0051,q0052,q0053,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0072,q0073,q0074,q0075,q0077,q0078,q0079,q0080,q0082,q0083,q0084,q0085,q0086,q0087,q0089,q0092,q0093,q0094,q0095,q0096,q0097,q0099,q0100,q0101,q0103,q0104,q0107,q0108,q0109,q0110,q0112,q0113,q0114,q0115,q0118,q0119,q0120,q0121,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
414028,SM,7,Female,Hispanic,south,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,5 to 8 years,70,20,14,12,12,11,10,11,17
126408,SM,6,Female,Black,south,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,5 to 8 years,74,10,16,13,11,10,11,13,12
345005,SM,6,Female,Black,south,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5 to 8 years,72,12,13,12,10,11,10,16,10
383045,SM,6,Female,Black,south,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,64,10,14,10,10,10,10,10,10
178019,SM,8,Female,Asian,south,1,4,2,1,1,2,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,5 to 8 years,73,18,12,13,11,11,13,13,12
414019,SM,8,Male,Black,south,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,5 to 8 years,65,20,11,11,11,10,11,11,16
323079,SM,8,Male,Black,south,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5 to 8 years,66,11,12,10,10,14,10,10,11
414021,SM,7,Male,Black,south,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,5 to 8 years,76,20,11,13,12,11,18,11,17
126429,SM,7,Male,Black,south,2,1,2,1,2,1,2,2,2,1,2,3,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,2,1,2,2,2,2,2,3,3,1,1,2,1,1,1,2,2,2,2,2,2,1,1,3,2,2,1,5 to 8 years,93,16,15,17,13,12,19,17,18
129001,SM,12,Female,White,midwest,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,66,10,13,11,11,10,10,11,10
129003,SM,7,Female,MultiRacial,midwest,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,5 to 8 years,70,14,13,12,11,10,11,13,14
129018,SM,8,Female,MultiRacial,midwest,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,5 to 8 years,95,15,19,15,14,14,17,16,19
294032,SM,9,Female,MultiRacial,midwest,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9 to 12 years,63,12,10,11,10,10,10,12,12
294047,SM,8,Female,Black,midwest,2,2,2,1,2,3,1,2,1,1,2,3,1,1,2,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,3,2,2,2,1,1,2,1,2,1,5 to 8 years,80,17,14,16,13,11,11,15,17
132049,SM,8,Female,Black,midwest,2,2,2,1,2,1,1,3,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,3,1,2,1,2,1,1,1,2,5 to 8 years,77,16,14,13,11,13,11,15,16
294015,SM,8,Female,Black,midwest,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5 to 8 years,64,10,12,10,10,11,10,11,11
383017,SM,8,Female,Black,midwest,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5 to 8 years,66,12,10,12,10,10,11,13,12
357015,SM,8,Female,Black,midwest,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,5 to 8 years,68,21,12,12,13,10,10,11,16
133041,SM,10,Male,Black,west,3,2,2,3,2,2,2,2,2,1,2,3,2,4,2,1,4,1,1,1,3,2,2,2,4,2,2,1,2,1,1,1,1,4,2,1,4,2,1,3,1,2,2,1,1,1,2,1,3,1,2,2,4,3,2,3,2,3,2,4,4,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,4,2,2,1,9 to 12 years,126,21,21,21,20,15,27,22,20
133047,SM,7,Male,MultiRacial,west,2,1,1,1,1,2,1,2,1,1,2,3,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,5 to 8 years,75,13,17,14,11,11,10,12,14
133052,SM,11,Male,White,west,2,3,2,2,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,9 to 12 years,71,22,13,12,11,10,13,12,14
169028,SM,8,Female,White,west,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,63,11,11,10,10,12,10,10,10
133062,SM,8,Female,White,west,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,71,13,16,14,10,11,10,10,10
190019,SM,9,Male,White,west,3,3,3,4,4,3,3,3,3,2,4,4,3,4,1,1,1,1,1,2,1,1,1,4,4,1,1,2,4,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,2,2,1,2,1,1,4,1,2,1,9 to 12 years,91,31,22,20,14,10,11,14,17
160003,SM,9,Male,White,west,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,2,2,1,2,2,1,3,2,1,1,3,3,3,3,3,3,1,3,1,3,2,3,3,1,3,1,1,1,1,2,2,3,3,3,2,2,3,2,3,3,3,2,3,2,2,2,1,3,3,1,1,1,1,2,3,3,3,3,1,1,3,1,3,1,9 to 12 years,126,30,19,22,23,20,25,17,22
134029,SM,9,Female,MultiRacial,west,3,3,1,4,3,3,3,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,62,27,11,11,10,10,10,10,10
134031,SM,6,Male,White,west,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,3,2,1,3,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,5 to 8 years,83,12,12,13,14,11,20,13,12
169039,SM,6,Male,White,west,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,5 to 8 years,75,14,14,11,10,13,11,16,15
169032,SM,6,Male,White,west,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,73,15,15,13,11,14,10,10,10
137024,SM,7,Female,White,midwest,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1,5 to 8 years,67,11,11,13,10,10,12,11,16
137026,SM,6,Male,Hispanic,midwest,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,5 to 8 years,68,12,14,12,10,10,11,11,16
141102,SM,8,Female,MultiRacial,south,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,5 to 8 years,78,15,14,14,13,10,12,15,12
362097,SM,10,Female,Hispanic,south,3,3,3,3,3,3,2,3,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,9 to 12 years,85,27,15,16,15,14,11,14,15
141144,SM,10,Female,Hispanic,south,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,2,1,2,2,2,2,3,1,1,3,2,2,3,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,3,2,2,2,9 to 12 years,88,11,18,21,13,11,12,13,22
362080,SM,10,Female,Hispanic,south,1,1,2,2,2,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,1,9 to 12 years,65,15,12,12,11,10,10,10,15
141143,SM,10,Female,Hispanic,south,2,1,1,1,1,1,1,1,1,1,3,3,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,2,3,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,3,2,1,3,1,2,2,9 to 12 years,93,11,19,16,13,16,12,17,20
141168,SM,9,Male,White,south,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,9 to 12 years,68,13,13,13,10,10,11,11,14
321072,SM,9,Male,White,south,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,67,11,10,10,11,16,10,10,10
141179,SM,5,Male,Hispanic,south,2,2,2,1,1,2,2,2,2,1,2,3,1,1,2,1,3,1,2,1,1,1,3,2,1,2,1,1,2,1,1,1,1,2,1,1,3,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,5 to 8 years,84,17,17,15,14,15,12,11,16
362078,SM,5,Male,Hispanic,south,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,64,10,14,10,10,10,10,10,10
362100,SM,5,Male,Hispanic,south,3,3,3,3,2,3,2,3,3,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,69,28,14,11,10,13,11,10,10
141252,SM,5,Female,MultiRacial,south,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,5 to 8 years,64,12,11,13,10,10,10,10,16
141256,SM,6,Female,Asian,south,1,1,3,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,5 to 8 years,74,17,12,13,11,14,12,12,14
405020,SM,6,Female,Asian,south,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,5 to 8 years,74,11,16,11,11,12,11,13,11
141258,SM,9,Male,Asian,south,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,9 to 12 years,71,13,14,12,10,10,11,14,15
405019,SM,9,Female,Hispanic,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,9 to 12 years,66,10,11,11,10,10,11,13,15
362126,SM,9,Female,Hispanic,south,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,4,2,1,9 to 12 years,70,11,12,15,10,10,10,13,17
382021,SM,9,Female,Hispanic,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,62,10,10,10,10,11,10,11,10
219005,SM,11,Male,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,61,10,10,10,10,10,10,11,10
141263,SM,11,Male,White,south,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,9 to 12 years,71,11,10,12,11,12,11,15,18
141261,SM,11,Male,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,69,10,10,10,10,10,12,17,10
764512,SM,11,Male,White,south,4,3,4,3,3,4,3,3,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,9 to 12 years,70,31,14,16,10,10,10,10,14
300020,SM,11,Female,White,south,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,2,2,1,9 to 12 years,74,15,15,13,12,11,11,12,19
207023,SM,11,Female,White,south,4,4,4,3,3,4,4,3,4,4,2,2,2,2,2,1,2,1,1,2,3,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,9 to 12 years,84,37,17,20,13,13,11,10,15
158024,SM,7,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,61,10,10,10,10,10,10,11,10
158030,SM,7,Female,White,northeast,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,5 to 8 years,68,11,11,12,10,10,12,13,11
193058,SM,7,Female,White,northeast,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5 to 8 years,67,12,12,12,10,12,11,10,11
144058,SM,7,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,5 to 8 years,63,10,12,10,10,10,10,11,15
144018,SM,7,Female,White,northeast,2,2,4,1,1,3,3,1,1,1,2,2,2,2,3,3,2,1,1,2,1,1,3,2,2,3,2,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,5 to 8 years,83,19,20,20,11,11,10,11,21
144031,SM,7,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,5 to 8 years,66,10,13,10,10,10,11,12,13
275004,SM,7,Female,White,northeast,3,3,3,2,3,3,3,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,3,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,3,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,3,2,1,2,2,2,1,3,3,2,3,2,3,3,2,2,2,2,3,2,5 to 8 years,101,26,14,19,15,16,16,21,24
144028,SM,7,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,61,10,10,10,10,10,10,11,10
241006,SM,6,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,67,10,12,11,10,10,11,13,10
241029,SM,6,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,5 to 8 years,64,10,13,11,10,10,10,10,13
158012,SM,6,Female,White,northeast,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5 to 8 years,73,10,13,14,13,11,10,12,11
144030,SM,7,Male,Hispanic,northeast,1,2,1,1,1,1,2,1,1,1,2,2,2,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,5 to 8 years,79,12,17,12,11,11,14,14,13
